message_id,text,intent,channel,char_len
msg_04024,"Hello support, what's the current status of oder 437063? Thanks in advance.",order_status,chat,75
msg_04025,This is the third time I'm writing in. could you resend the receipt for OB-94602? It needs to have my company name on it. Can you help?,invoice_receipt_request,chat,135
msg_04026,"Hello support, I was told I'd be refunded over a week ago and nothing has arrived. Let me know.",refund_status,email,95
msg_04027,"i've been waiting on hold so i'm trying here instead. cancel #728921 please, i odered by mistake. any help appreciated.",cancel_order,web_form,119
msg_04028,Sorry to bother you but is there a waiting list for out of stock items? pls get back to me asap.,product_availability,email,96
msg_04029,"HI TEAM, I NEED TO EXCHANGE #781270 FOR THE CORRECT ITEM. I'D RATHER HAVE THE BLACK ONE. THANKS!",exchange_item,email,96
msg_04030,This is the third time I'm writing in. somebody else's order arrived at my house. Do I need to send this one back? Thank you.,wrong_item_received,chat,125
msg_04031,This is the third time I'm writing in. my parcel came half empty. The packing slip lists it but it isn't there. Please advise.,missing_item,email,126
msg_04032,I want to cancel #OB3381. I ordered the wrong size. Regards.,cancel_order,web_form,60
msg_04033,Can the delivery be changed to a neighbour? Regards.,change_shipping_address,email,52
msg_04034,"Hello support, the screen was already broken when it arrived. This is unacceptable for the price.",damaged_item,email,97
msg_04035,"HI ORDERBUDDY, CAN YOU APPLY MY DISCOUNT RETROACTIVELY? I ONLY ORDERED BECAUSE OF THE OFFER. THANKS IN ADVANCE.",discount_promo_code,chat,111
msg_04036,I've been waiting on hold so I'm trying here instead. how long do refunds take? The tracking shows you received it. Let me know.,refund_status,email,128
msg_04037,"Hi team, I entered the old address by mistake on order 764568. The postcode is wrong on the order. Regards.",change_shipping_address,email,107
msg_04038,"Hi team, can you tell me what's happening with #OB8381? The app just says processing. Thanks in advance.",order_status,email,104
msg_04039,Not sure who to ask about this but instead of a refund can I just exchange it? Do I need to return the original first? Any help appreciated.,exchange_item,chat,140
msg_04040,"Good morning, #105330 was due nearly ten days ago and it still hasn't turned up. I've taken time off work waiting for this.",delivery_delay,email,123
msg_04041,"Good morning, how do I return an item? The colour is nothing like the photos. Please advise.",return_request,chat,92
msg_04042,Sorry to bother you but please cancel my order.,cancel_order,email,47
msg_04043,This is the third time I'm writing in. I ordered three things and only two arrived. The box didn't look tampered with. I'd really appreciate a quick response.,missing_item,chat,158
msg_04044,"HEY, TEH PACKAGING WAS CRUSHED AND THE CONTENTS ARE RUINED. CAN YOU HELP?",damaged_item,chat,73
msg_04045,"Hello, can I switch to paypal for #OB8345? Regards.",change_payment_method,chat,51
msg_04046,Quick question - the delivery date has been pushed back twice now. The tracking has said out for delivery for two days. Please advise.,delivery_delay,email,134
msg_04047,"Good morning, how do exchanges work? Happy to pay any difference in price.",exchange_item,email,74
msg_04048,"Hello support, received the office chair on the 3rd and it's clearly damaged.",damaged_item,chat,77
msg_04049,"Hi, the site won't accept my password. I need to get in to track #OB3505. Cheers.",account_login_issue,email,81
msg_04050,how do i update the delivery address?,change_shipping_address,chat,37
msg_04051,Sorry to bother you but my parcel is way past its estimated delivery date. Can you help?,delivery_delay,chat,88
msg_04052,You confirmed my return but I haven't been refunded. Thanks!,refund_status,email,60
msg_04053,I need some help please. part of my order is missing. Is it being sent separately? Thanks in advance.,missing_item,email,101
msg_04054,Could you resend the receipt for #OB7906? Any help appreciated.,invoice_receipt_request,email,63
msg_04055,Not sure who to ask about this but my promo code didn't work. I only ordered because of the offer. Please advise.,discount_promo_code,chat,113
msg_04056,"Hi OrderBuddy, can you tell me if the yoga mat will return? Cheers.",product_availability,chat,67
msg_04057,"Hi there, this order is now a week overdue. This is really frustrating. Regards.",delivery_delay,email,80
msg_04058,"My payment failed, how do I update it? teh new card is already on my account. Let me know.",change_payment_method,chat,90
msg_04059,"Hi OrderBuddy, how do I change the email on my account? Nothing in my spam folder either. Thanks!",account_login_issue,email,97
msg_04060,I've been waiting on hold so I'm trying here instead. checking in on OB-87517 - has it shipped yet? teh tracking number you sent doesn't work. Thanks in advance.,order_status,chat,161
msg_04061,somebody else's order arrived at my house. any help appreciated.,wrong_item_received,email,64
msg_04062,"Good morning, the courier keeps saying delayed with no explanation. This is really frustrating. Can you help?",delivery_delay,email,109
msg_04063,"Hey, wrong product delivered for #OB5149. Thanks in advance.",wrong_item_received,email,60
msg_04064,I've been waiting on hold so I'm trying here instead. I'd like to call off my order for the wireless keyboard. I'd really appreciate a quick response.,cancel_order,email,150
msg_04065,I've been waiting on hold so I'm trying here instead. you sent me the wrong thing in order 109679. I ordered a medium and received an extra small. Please get back to me asap.,wrong_item_received,email,174
msg_04066,"Good morning, #231677 arrived but one item wasn't in the box. Regards.",missing_item,web_form,70
msg_04067,Part of my order is missing. Please get back to me asap.,missing_item,chat,56
msg_04068,"good morning, how do i update the delivery address?? i'll send the new address once you confirm. can you help?",change_shipping_address,web_form,110
msg_04069,"Hi OrderBuddy, my account seems to have been deleted. I need to get in to track OB-11781. I'd really appreciate a quick response.",account_login_issue,email,129
msg_04070,My refund hasn't come through yet. I have the return receipt if you need it.,refund_status,web_form,76
msg_04071,"Hello support, please send me a returns label for #857918.",return_request,chat,58
msg_04072,"Hi, one of the items on my invoice never turned up. Regards.",missing_item,email,60
msg_04073,"hi there, my parcel came half empty. the box didn't look tampered with. can you help?",missing_item,email,85
msg_04074,"Hi there, what's the current status of 79663542? I ordered the blue running shoes. Let me know.",order_status,email,95
msg_04075,"Hi team, I'm locked out of my account. Nothing in my spam folder either. Can you help?",account_login_issue,email,86
msg_04076,This is the third time I'm writing in. chasing the refund on #OB6036. It's been over two weeks now. I'd really appreciate a quick response.,refund_status,email,139
msg_04077,"Hi, I want to cancel OB-86882. It hasn't shipped yet as far as I can tell. I'd really appreciate a quick response.",cancel_order,chat,114
msg_04078,"Hi team, I want to update my billing details. My bank flagged the transaction. Cheers.",change_payment_method,web_form,86
msg_04079,Received two phone cases over a week ago and it's clearly damaged. I've taken photos if you need them. Can you help??,damaged_item,email,117
msg_04080,"Hi OrderBuddy, can you tell me what's happening with #559980? The tracking number you sent doesn't work.",order_status,chat,104
msg_04081,Sorry to bother you but I'd like to swap this for another colour. I ordered a medium but I need a large.,exchange_item,chat,104
msg_04082,"Hello, checking in on OB-98754 - has it shipped yet? Let me know.",order_status,email,65
msg_04083,i want to trade this in for a different model. i'd rather have the black one. thank you.,exchange_item,chat,88
msg_04084,I've been waiting on hold so I'm trying here instead. this order is now a week overdue. I'd really appreciate a quick response.,delivery_delay,email,127
msg_04085,"Hey, the card I used has expired, what do I do? My bank flagged the transaction. Thanks.",change_payment_method,email,88
msg_04086,"Hi, the code from your newsletter isn't valid at checkout. It said code expired but it shouldn't be.",discount_promo_code,email,100
msg_04087,Can I pay with a different card? The card was cancelled after fraud on my account. Any help appreciated.,change_payment_method,chat,104
msg_04088,Sorry to bother you but please send me a VAT invoice. Regards.,invoice_receipt_request,web_form,62
msg_04089,"Hi OrderBuddy, can I pay with a different card?",change_payment_method,email,47
msg_04090,This is the third time I'm writing in. I need to change the card on #600017. I'd really appreciate a quick response.,change_payment_method,chat,116
msg_04091,"Hello, is there a waiting list for out of stock items? I need it in a size 10. Can you help?",product_availability,web_form,92
msg_04092,"Hi OrderBuddy, the delivery date has been pushed back twice now. The tracking has said out for delivery for two days. Thank you.",delivery_delay,email,128
